method_name,old_code,new_code,is_vulnerable
MBServerConnectorFactory::createConnector,"E
 
f
i
l
e


 
*
 
d
i
s
t
r
i
b
u
t
e
d
 
w
i
t
h
 
t
h
i
s
 
w
o
r
k
 
f
o
r
 
a
d
d
i
t
i
o
n
a
l
 
i
n
f","i
s
t
r
i
b
u
t
e
d
 
w
i
t
h
 
t
h
i
s
 
w
o
r
k
 
f
o
r
 
a
d
d
i
t
i
o
n
a
l
 
i
n
f
o
r
m
a
t
i
o
n",1
WebUtils::getRequestUri,"t
r
i
b
u
t
e","t
r
i
b
u
t
e
d
 ",1
LDAPCredentialsValidator::getLdapUserObject,"

 
*
 
r
e
g
a
r
d
i
n
g
 
c
o
p
y
r
i
g
h
t
 
o","

 
*
 
r
e
g
a
r
d
i
n
g
 
c
o
p
y
r
i
g
h
t
 
o
w",1
DecisionTreeClassificationTrainerSQLInferenceExample::main,"d
e
r
 
o
n
e
 
o
r
 
m
o
r
e


 
*
 
c
o
n
t
r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m
e
n
t
s
.
 
 
S
e
e
 
t
h
e
 
N
O
T
I
C
E
 
f
i
l
e
 
d
i
s
t
r
i
b
u
t
e
d
 
w
i
t
h


 
*
 
t
h
i
s
 ","o
n
e
 
o
r
 
m
o
r
e


 
*
 
c
o
n
t
r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m
e
n
t
s
.
 
 
S
e
e
 
t
h
e
 
N
O
T
I
C
E
 
f
i
l
e
 
d
i
s
t
r
i
b
u
t
e
d
 
w
i
t
h


 
*
 
t
h
i
s
 
w
o
r
k
 
f
o
r
 ",1
DecisionTreeClassificationTrainerSQLTableExample::main,"n
d
e
r
 
o
n
e
 
o
r
 
m
o
r
e


 
*
 
c
o
n
t
r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m
e
n
t
s
.
 
 
S
e
e
 
t
h
e
 
N
O
T
I
C
E
 
f
i
l
e
 
d
i
s
t
r
i
b
u
t
e
d
 
w
i
t
h


 
*
 
t
h
i
s
 
w
o
r"," 
o
n
e
 
o
r
 
m
o
r
e


 
*
 
c
o
n
t
r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m
e
n
t
s
.
 
 
S
e
e
 
t
h
e
 
N
O
T
I
C
E
 
f
i
l
e
 
d
i
s
t
r
i
b
u
t
e
d
 
w
i
t
h


 
*
 
t
h
i
s
 
w
o
r
k
 
f
o
r
 
a
d
d",1
DistributedBaselineConfiguration::DistributedBaselineConfiguration,"r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m
e
n
t
s
."," 
c
o
n
t
r
i
b
u
t
o
r
 
l
i
c
e
n
s
e
 
a
g
r
e
e
m",1
IgniteH2Indexing::start,"a
c
h
e
.
i
g
n
i
t
e
.
i
n
t
e
r
n
a
l
.
G
r
i
d
K
e
r
n
a
l
C
o
n
t
e
x
t
;


i
m
p
o
r
t
 
o
r
g
.
a
p
a
c
h
e
.
i
g
n
i
t
e
.","g
n
i
t
e
.
i
n
t
e
r
n
a
l
.
G
r
i
d
K
e
r
n
a
l
C
o
n
t
e
x
t
;


i
m
p
o
r
t
 
o
r
g
.
a
p
a
c
h
e
.
i
g
n
i
t
e
.
i
n
t
e
r
n
a
l
.
G",1
ConceptDrawProjectReader::read,"o
d
 
S
o
f
t
w
a
r
e
 
2
0
1
8


 
*
 
d
a
t
e
:
 
 
 
 
 
 
 
9
 
J
u
l
y
 
2
0
1
8


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f"," 
P
a
c
k
w
o
o
d
 
S
o
f
t
w
a
r
e
 
2
0
1
8


 
*
 
d
a
t
e
:
 
 
 
 
 
 
 
9
 
J
u
l
y
 
2
0
1
8


 
*
/




/
*


 
*
 
T
h
i
s
 
l",1
GanttDesignerReader::read," 
(
c
)
 
P
a
c
k
w
o
o
d
 
S
o
f
t
w
a
r
e
 
2
0
1
9


 
*
 
d
a
t
e
:
 
 
 
 
 
 
 
1
0
 
F
e
b
r
u
a
r
y
 
2
0
1
9

","g
h
t
:
 
 
(
c
)
 
P
a
c
k
w
o
o
d
 
S
o
f
t
w
a
r
e
 
2
0
1
9


 
*
 
d
a
t
e
:
 
 
 
 
 
 
 
1
0
 
F
e",1
GanttProjectReader::read," 
 
 
 
 
 
 
2
2
 
M
a
r
c
h
 
2
0
1
7


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f
t
w
a
r
e
;
 
y
o
u
 
c
a
n
 
r
e
d
i
s
t
r
i","d
a
t
e
:
 
 
 
 
 
 
 
2
2
 
M
a
r
c
h
 
2
0
1
7


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f
t
w
a
r
e
;
 
y
o
u
 ",1
MSPDIReader::read,"n
 
r
e
d
i
s
t
r
i
b
u
t
e
 
i
t
 
a
n
d
/
o
r
 
m
o
d
i
f
y
 
i
t


 
*
 
u
n
d
e
r
 
t
h
e
 
t
e
r
m
s
 
o
f
 
t
h
e
 
G
N
U
 
L
e
s
s
e
r
 
G
e
n
e
r
a
l
 
P
u
b
l
i
c
 
L
i
c
e
n
s
e
 
a
s
 
p
u
b
l
i
s
h
e
d
 
b"," 
y
o
u
 
c
a
n
 
r
e
d
i
s
t
r
i
b
u
t
e
 
i
t
 
a
n
d
/
o
r
 
m
o
d
i
f
y
 
i
t


 
*
 
u
n
d
e
r
 
t
h
e
 
t
e
r
m
s
 
o
f
 
t
h
e
 
G
N
U
 
L
e
s
s
e
r
 
G
e
n",1
PhoenixReader::read,"t
e
:
 
 
 
 
 
 
 
2
8
 
N
o
v
e
m
b
e
r
 
2
0
1
5


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f
t
w
a
r
e
;
 
y
o
u
 
c
a
n
 
r
e
d
i
s
t"," 
*
 
d
a
t
e
:
 
 
 
 
 
 
 
2
8
 
N
o
v
e
m
b
e
r
 
2
0
1
5


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f
t
w
a
r
e
;
 
y
o",1
PlannerReader::read," 
 
 
 
 
 
2
2
 
F
e
b
r
u
a
r
y
 
2
0
0
7


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s
o
f
t
w
a
r
e
;
 
y
o
u
 
c","a
t
e
:
 
 
 
 
 
 
 
2
2
 
F
e
b
r
u
a
r
y
 
2
0
0
7


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 
i
s
 
f
r
e
e
 
s",1
PrimaveraPMFileReader::processFile,"l
 
P
u
b
l
i
c
 
L
i
c
e
n
s
e
 
a
s
 
p
u
b
l
i
s
h
e
d
 
b
y
 
t
h
e


 
*
 
F
r
e
e
 ","e
n
e
r
a
l
 
P
u
b
l
i
c
 
L
i
c
e
n
s
e
 
a
s
 
p
u
b
l
i
s
h",1
AESGCMFallbackCipherState::decryptWithAd,")
,


 
*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t
w
a
r
e
 
w
i
t
h
o
u
t
 
r",",


 
*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t
w
a
r
e
 
w
i
t
h
o
u
t
 
r",1
AESGCMFallbackCipherState::encryptWithAd,"n
t
a
t
i
o
n
 
f
i
l
e
s
 
(
t
h
e
 
""
S
o
f
t
w
a
r","n
t
a
t
i
o
n
 
f
i
l
e
s
 
(
t
h
e
 
""
S
o
f
t
w
a
r
e",1
AESGCMOnCtrCipherState::encryptWithAd,"*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t
w
a
r
e
 
w
i
t
h
o
u
t
 
r
e
s
t
r
i
c
t","*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t
w
a
r
e
 
w
i
t
h
o
u
t
 
r
e
s
t
r
i
c
t
i",1
AESGCMOnCtrCipherState::decryptWithAd,"n
,
 
i
n
c
l
u
d
i
n
g
 
w
i
t
h
o
u
t
 
l
i
m
i
t
a
t
i
o
n


 
*
 
t
h
e
 
r
i
g
h
t
s
 
t
o
 
u
s
e
,
 
c
o",",
 
i
n
c
l
u
d
i
n
g
 
w
i
t
h
o
u
t
 
l
i
m
i
t
a
t
i
o
n


 
*
 
t
h
e
 
r
i
g
h
t
s
 
t
o
 
u
s
e
,
 
c
o",1
ChaChaPolyCipherState::decryptWithAd,"r
e
 
w
i
t
h
o
u
t
 
r
e
s
t
r
i
c
t
i
o
n
,
 
i
n
c
l
u
d
i
n
g
 
w
i
t
h","e
 
w
i
t
h
o
u
t
 
r
e
s
t
r
i
c
t
i
o
n
,
 
i
n
c
l
u
d
i
n
g
 
w
i
t
h",1
ChaChaPolyCipherState::encryptWithAd,",


 
*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t",",


 
*
 
t
o
 
d
e
a
l
 
i
n
 
t
h
e
 
S
o
f
t
w",1
make_after_request_function," 
s
i
m
p
l
e
 
d
e
c
o
r
a
t
o
r","p
l
e
 
d
e
c
o
r
a
t
o
r
.




 ",1
make_after_request_function.cors_after_request,"s
i
m
p
l
e
 
d
e
c
o
r
a
t
o","l
e
 
d
e
c
o
r
a
t
o
r
.



",1
run,"u
r
e
_
_
 
i
m
p
o
r
t
 
a
b
s
o
l
u
t
e
_
i
m
p
o
r
t
,","e
r
a
l
s




i
m
p
o
r
t
 
c
o
p
y




#
 
I
m
p
o
r
t
 
P
y
t",1
__init__,"m
e","""


f
r
o
m
 ",1
setUpClass,"u
t
i
l
s","

i
m
p
o",1
tearDownClass,"i
l
e"," 
s
a",1
tearDown,"o
l","t
e",1
setUp,"m
p
o
r
t
 
a
b","r
t
 
a
b
s
o
l",1
_enc_dec_rsa_pkey_ctx," 
2
.
0
,
 
a
n
d
 
t
h
e
 
B
S
D
 
L
i
c
e
n
s
e
.
 
S
e
e
 
t
h
e
 
L
I
C
E
N
S
E
 
f
i
l
e
 
i"," 
2
.
0
,
 
a
n
d
 
t
h
e
 
B
S
D
 
L
i
c
e
n
s
e
.
 
S
e
e
 
t
h
e
 
L
I
C
E
N
S
E
 
f
i
l
e
 
i
n
 
t
h
e
 
r
o",1
XStream::setupSecurity,";


i
m
p
o
r
t
 
j
a",";


i
m
p
o
r
t
 
j
a
v
a
.
i",1
XStream::setupSecurity,";


i
m
p
o
r
t
 
j
a
v
a
.
i","

i
m
p
o
r
t
 
j
a
v
a
.
i
o",1
LongPositiveValidator::isValid,"d
a
t
i
o
n
;




i
m
p
o
r
t
 
j
a
v
a
.
l
a
n
g","a
t
i
o
n
;




i
m
p
o
r
t
 
j
a
v
a
.
l
a
n
g
.
a
n",1
NotBlankValidator::isValid,"i
d
a
t
i
o
n
;



","d
a
t
i
o
n
;




i
m
p",1
PatternValidator::isValid,"d
a
t
i
o
n
;




i
m
p
o
r
t
 ","a
t
i
o
n
;




i
m
p
o
r
t
 
j
a",1
PortWithExistingProxyConstraintValidator::isValid,"i
m
p
o
r
t
 
j
a
v
a","m
p
o
r
t
 
j
a
v
a
.
l",1
EditPageHandler::renderEditPage,"



i
m
p
o
r
t
 
j
a
v
a
x
.
s
e","t
.
h
t
t
p
.
H
t
t
p
S
e
r
v
l",1
EditPageHandler::process,".
e
d
i
t
;




i
m
p
o
r
t
 
j
a
v
a
.
i
o
.
I
O
E
x
c
e
p
t
i
o
n
;


i
m
p
o
r
t
 
j
a
v
a
.
u
t
i
l
.
*","e
d
i
t
;




i
m
p
o
r
t
 
j
a
v
a
.
i
o
.
I
O
E
x
c
e
p
t
i
o
n
;


i
m
p
o
r
t
 
j
a
v
a
.
u
t
i
l
.
*
;



",1
CBORParser::loadMore,"c
h
a
r
a
c
t
e
r
 
i
n
 
b
u
f
f
e
r

","*
/




 
 
 
 
/
/
 
N
o
t
e
:
 
t
y
p",1
CBORParser::_decodeNonStringName," 
f
o
r
 
t
h
e
 
r
e
a
d
e
r
.


 
 
 
 
 
*
/

","*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*",1
CBORParser::_readAndWriteBytes,"e
d
I
n
(
i
n
t
 
f
l
a
g
s
)
 
{","(
i
n
t
 
f
l
a
g
s
)
 
{
 
r
e
t
u
r",1
CBORParser::loadMoreGuaranteed," 
 
 "," 
o
f",1
CBORParser::_readAndWriteBytes,"e
d
I
n
(
i
n
t
 
f
l
a
g
s
)
 
{","(
i
n
t
 
f
l
a
g
s
)
 
{
 
r
e
t
u
r",1
CBORParser::_finishBytes,"*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*
*


 
 
 
 
/
*
 
G
e
n
e
r
i
c
 
I
/
O
 
s
t
a
t
e


 
 
 
 
/
*
*
*
*
*
*
*","

 
 
 
 
/
*
*


 
 
 
 
 
*
 
C
o
d
e
c
 
u
s
e
d
 
f
o
r
 
d
a
t
a
 
b
i
n",1
urlize,"k
u
p
s
a
f
e
 
i
m
p
o
r
t
 
e
s
c
a
p
e


f
r
o
m
 
m
a
r
k
u
p
s
a
f
e
 
i
m
p
o
r
t
 
M
a
r
k
u
p




f
r
o
m
 
.
_
c
o","_
l
e
t
t
e
r
s
 
a
s
 
_
l
e
t
t
e
r
s


f
r
o
m
 
s
t
r
i
n
g
 
i
m
p
o
r
t
 
d
i
g
i
t
s
 
a
s
 
_
d
i
g
i
t
s


f
r
o
m
 
t
h
r
e
a
d
i
n
g
 
i
m
p
o
r
t",1
InputStreamHelper::processZipStream,":
 
 
 
 
 
 
 
0
6
/
0
6
/
2
0
1
6


 
*
/




/
*


 
*
 
T
h
i
s",":
 
 
 
 
 
 
 
0
6
/
0
6
/
2
0
1
6


 
*
/




/
*


 
*
 
T
h
i
s
 
l
i
b
r
a
r
y
 ",1
RMQMessage::instantiateRmqMessage,"o
n
;


i
m
p
o
r
t
 
j
a
v
a
x
.
j
m
s","o
n
;


i
m
p
o
r
t
 
j
a
v
a
x
.
j
m
s
.
O",1
RMQMessage::instantiateRmqObjectMessageWithTrustedPackages,"c
t
M
e
s
s
a
g
e
;


i
m
p
o
r
t
 ","a
g
e",1
RMQStreamMessage::RMQStreamMessage,"s
 
a","f
i
l",1
RMQStreamMessage::RMQStreamMessage,"s
 
a","f
i
l",1
RMQStreamMessage::RMQStreamMessage,"s
 
a","f
i
l",1
RMQStreamMessage::RMQStreamMessage,"s
 
a","f
i
l",1
RMQStreamMessage::readBody,"j
m
s
.
M
e
s
s","x
.
j
m
s
.
J
M",1
compile,"(
""
.
/
p
a
r
s
e
.
j
s
""
)
;




v","a
r
s
e
.
j
s
""
)
;




v
a
r
 
f
i
l
t",1
getFilter,"e
 
="," 
r
e",1
member,"t
y
 
=","t
r
i
n",1
serializeObject,"z
o
n
e
T
o
L
o
c
a
l
,


 ","l
u
e
,


 
 
t
o
K
e
y
V",1
doBootstrap,",


 
 
i
s
W
i
n
d
o
w
,


 
 
i
s
S
c
o
p
e
,


 
 
i
s
F
i
l
e
,


 ","P
r
o
m
i
s
e
L
i
k
e
,


 
 
t
r
i
m
,


 
 
e
s
c
a
p
e
F
o
r
R
e",1
lowercase,l," 
c
u",1
(anonymous),r,"p
l
i",1
escapeForRegexp,"*
/


/
*
e","o
-
w
a
r
n
i
n",1
throwError,"n
P
r
o
p
e
r
t","R
I
B
U
T
E
,


 
 
N
O
D
E
_
T
Y
P
E",1
regularInterceptedExpression," 
i
n
 ","u
r
k
i
s
h


/
/
 
l
o",1
encodeUriSegment," 
i
s
A
r
r"," 
 
s
e
t
H",1
jq,"g
 
e
x
p
o
r
t
e
d
 
*
/


/","y
,


 
 
s
l
i
c
e
,


 
 
s
p
l
i
c
e",1
reverseParams,"l
e
:","0
*
/


/",1
timezoneToOffset,"E
X
_
S
T
R","p
e
r
c
a
s
e
,

",1
assertArg,"a
y
R
e
m
o","o
n
R
e
p
l
a
c
e
r
,",1
equals,":
 
0
*
/


'
u
s
e
 
s
t
r
i
c
t
'
;




v
a
r
 
w
i
n
d
o
w
 
=
 
{
d
o
c
u
m
e","=
 
{
 
d
o
c
u
m
e
n
t
:
 
{
}
 
}
;




/
*
 
W
e
 
n
e
e
d
 
t
o
 
t
e
l
l
 
E
S
L
i
n
t
 
w
h
a
t
 
v
a
r
i",1
nextId,"a
r
 
l
o
w
e",".
i
s
A
r
r
a",1
parse,"/


}","C
o
d",1
bindJQuery,"p
e
F
o
r
R
e
g
e
x
p
,


 
 
i
s
E
l
e
m
e
n
t
,


 
 
m
a
k
e
M
a
p
,


 
 
i
n
c
l
u
d
e
s
,


 ","u
a
l
s
,


 
 
c
s
p
,


 
 
j
q
,


 
 
c
o
n
c
a
t
,


 
 
s
l
i
c
e
A
r
g
s
,


 
 
b
i
n
d
,


 
 ",1
peekAhead,"n
g
u
l
a
r
J
S
 
a
p","e
r
s
,
 
d
i
r
e
c
t
i
v
e
s
 ",1
oneTimeWatchDelegate,"S
t
r
i
n
g
#
t
o
L
o
w
e
r
C
a
s
e
 
a
n
d
 
S
t
r","e
 
*
/


}
;




/
/
 
S
t
r
i
n
g
#
t
o
L
o
w
e
r
C
a
s
e
 
a
n
d
 
S
t
r",1
bind,"e
,


 
 
j
q
L
i
t
e
,


 
 
j
Q
u
e","i
n
E
r
r
,


 
 
a
n
g
u
l
a
r
M",1
plus,"I
T
Y","n
c
t",1
identity,d,"-
s
t",1
isStateless,"m
o
d
u","a
v
a
i",1
lazyAssign,"o
t
y
p
e
.","c
 
f
u
n
c",1
inherit,"e
-
p","p
a
c",1
ifDefined,"r
t
e","o
m
p",1
recurse,"

 
*


 
*
 
<
d
i
v
 
d
o
c
-
m
o
d
u
l
e
-
c
o
m
p
o
n
e
n
t
s
=
""
n
g
""
>
<
/
d
i
v
>


 
*
/




v
a
r
 
R
E
G
E
X
_
S
T
R
I
N
G
_
R
E
G
E
X
P
 
=
 
/
^
\
/
(
.
+
)
\
/
(
[
a
-
z
]
*
)
$
/
;




/
/
 
T
h
e
 
n
a
m
e
 
o
f
 
a
 
f
o
r
m
 
c
o
n
t
r
o
l
'
s
 
V
a
l
i
d
i
t
y
S
t
a
t
e
 
p
r
o
p
e
r
t
y
.


/
/
 
T
h
i
s
 
i
s
 
u
s
e
d
 
s
o
 
t
h
a
t
 
i
t
'
s
 
p
o
s
s
i
b
l
e
 
f
o
r
 
i
n
t
e
r
n
a
l
 
t
e
s
t
s
 
t
o
 
c
r
e
a
t
e
 
m
o
c","G
E
X
P
 
=
 
/
^
\
/
(
.
+
)
\
/
(
[
a
-
z
]
*
)
$
/
;




/
/
 
T
h
e
 
n
a
m
e
 
o
f
 
a
 
f
o
r
m
 
c
o
n
t
r
o
l
'
s
 
V
a
l
i
d
i
t
y
S
t
a
t
e
 
p
r
o
p
e
r
t
y
.


/
/
 
T
h
i
s
 
i
s
 
u
s
e
d
 
s
o
 
t
h
a
t
 
i
t
'
s
 
p
o
s
s
i
b
l
e
 
f
o
r
 
i
n
t
e
r
n
a
l
 
t
e
s
t
s
 
t
o
 
c
r
e
a
t
e
 
m
o
c
k
 
V
a
l
i
d
i
t
y
S
t
a
t
e
s
.


v
a
r
 
V
A
L
I
D
I
T
Y
_
S
T
A
T
E
_
P
R
O
P
E
R
T
Y
 
=
 
""
v
a
l
i
d
i
t
y
""
;




v
a
r
 
h
a
s
O
w
n
P
r
o
p
e
r
t
y
 
=
 
O
b
j
e
c
t
.
p
r
o
t
o
t
y
p
e
.
h
a
s
O
w
n
P
r
o
p
e
r
t
y
;




v
a
r
 
l
o
w
e
r
c
a
s
e
 
=
 
f
u
n
c
t
i
o
n
(
s
t
r
i
n
g
)
 
{


	
r
e
t
u
r
n
 
i
s
S
t
r
i
n
g
(
s
t
r
i
n
g
)
 
?
 
s
t
r
i
n
g
.
t
o
L
o
w
e
r
C
a
s
e
(
)
 
:",1
addInterceptor,"t
 
r
e
s
u
l
t
s
 
i
n
 
b
r
o
w
s
e
r
s
 
w
i
t
h
 
T
u
r
k
i
s
h

","e
r
s
 
w
i
t
h
 
T
u
r
k
i
s
h


/
/
 
l
o
c
a
l
e
,
 
f
o
r
 
t
h
i
s
 
r
e
a
s
o
n
 
w
e
 
n
e
e
d
 
t
o",1
isDate,"t
i
-","a
n
t",1
isArrayLike,"t
 
n
e
w
l
i
n
e
-
a
f
t
e
r
-
v
a
r
:
 ","*
/


/
*
e
s
l
i
n
t
 
s
p
a
c
e
-
b
e
f
o
r",1
uppercase,i,"r
l
y",1
jQuery.cleanData,"e
M
a
p
,


 
 
i
n","i
c
e
A
r
g
s
,


 ",1
AST,"T
,


 ","/
/
/
/",1
isBoolean,"

/
*","-
e
l",1
this.relational,"M
E
N
T","n
g
 
m
o",1
current,"c
a
s","

 
*",1
computedMember,"o
p
e"," 
:
 ",1
stringify,"J
s
o
n
,


 
 
f
r
o
m
J
s
o
n
,


 
 ","I
C
o
m
p
o
n
e
n
t
,


 
 
p
a
r
s
e
K
e",1
getStringValue,",


 
 
e
n
c
o
d
e
U
r
i
Q
u
e
r",",


 
 
a
s
s
e
r
t
A
r
g
,


 
 ",1
bootstrap,"R
e
g
E
x
p
,


 
 
i
s
W
i
n
d
o
w
,


 
 
i
s
S
c
o
p
e
,


 
 
i
s
F
i
l
e
,


 
 
i
s
F
o
r
m
D
a
t
a
,


 
 
i
s
B
l
o
b
,


 
 ",",


 
 
i
s
P
r
o
m
i
s
e
L
i
k
e
,


 
 
t
r
i
m
,


 
 
e
s
c
a
p
e
F
o
r
R
e
g
e
x
p
,


 
 
i
s
E
l
e
m
e
n
t
,


 
 
m
a
k
e",1
isIdentifierContinue,"g
,


 
 ","N
O
D
E
_",1
expressionInputWatch," 
:
 
s
;


 
 ","o
d
e
(
c
h
.
c
h
a",1
fn.assign,"g
)
 ","o
n

",1
isPromiseLike,"l
i
n","e
-
r",1
isFunction,t,"*
/

",1
baseExtend,"/
*
e
s
l
i
n
t
 
o
n
e
-
v
a
r
:
 
0
*
/


/
*
e
s
l
i
n
t
 
e
q","t
 
e
q
e
q
e
q
:
 
0
*
/


/
*
e
s
l
i
n
t
 
o
b
j
e
c
t
-
c
u
r",1
isAssignable,"h
 
l","T
R
I",1
isWindow,"e
s
l","i
n
g",1
(anonymous),r,"p
l
i",1
this.additive,"/
/
/
/","o
a
d
e
d",1
identifier,"s
t
a
l
l
a
t","S
 
a
p
p
l
i",1
compile," 
t
h
e
 
s
e
r
v
i
c
e
s
/
f
a
c
t
o
r
i
e
s
,
 
f
i
l
t
e
r
s
,
 
d
i
r
e
c
t
i
v
e
s
 
a
n
d
 
t
e
s
t
i
n
g


 
*
 
c
o",";


v
a
r
 
N
O
D
E
_
T
Y
P
E
_
C
O
M
M
E
N
T
 
=
 
8
;


v
a
r
 
N
O
D
E
_
T
Y
P
E
_
D
O
C
U
M
E
N
T
 
=
 
9
;


v
a
r
 
N
O
D
E",1
encodeUriQuery,"E
a
c
h
,


 
 
f","t
e
n
d
,


 
 
t",1
this.filterChain,"T
Y","m
e",1
throwError,"n
P
r
o
p
e
r
t","R
I
B
U
T
E
,


 
 
N
O
D
E
_
T
Y
P
E",1
this.addLiteral,"n
 
i","o
n
(",1
(anonymous),r,"p
l
i",1
oneTimeInterceptedExpression," 
b
r
o
w
s
e","c
a
l
e
,
 
f
o
r
 
t
h",1
valueRef,d,":
 
0",1
(anonymous),r,"p
l
i",1
(anonymous),r,"p
l
i",1
$parse,"n
c
t
i
o
n
(
c
h
)
 
{
r
e
t
u
r
n
 
S
t
r
i
n
g
.
f
r
o
m
C
h
a
r
C
o
d","r
n
 
i
s
S
t
r
i
n
g
(
s
)


	
	
?
 
s
.
r
e
p
l
a
c
e
(
/
[
a
-
z
]
/
g
,",1
stringEscapeFn,"O
w
n","n


 ",1
Parser,"i
n
t
-
e
n
a
b","r
C
o
d
e
(
c
h
.",1
angularInit,"i
s
B
l
a
n
k
O
b
j
e
c
t
,


 
 
i
s
S
t
r
i
n
g
,


 
 
i
s
N
u","a
y
,


 
 
i
s
F
u
n
c
t
i
o
n
,


 
 
i
s
R
e
g
E
x
p
,


 
 
i
s
W
i
n
d",1
findConstantAndWatchExpressions,"e
 
i
t
s
e
l
f


 
*
 
c
o
n
t
a
i
n
s
 
t
h
e
 
e
s
s
e
n
t
i
a
l
 
c
o
m
p
o
n
e
n
t
s
 
f
o
r
 
a
n
 
A
n
g
u
l
a
r
J
S
 
a
p
p
l
i
c
a
t
i
o
n
 
t
o
 
f
u
n
c
t
i
o
n
.
 
T
h
e
 
t
a
b
l
e
 
b
e
l
o
w


 
*
 
l
i","a
b
l
e
 
w
i
t
h
i
n
 
t
h
i
s
 
c
o
r
e
 
m
o
d
u
l
e
.


 
*


 
*
 
<
d
i
v
 
d
o
c
-
m
o
d
u
l
e
-
c
o
m
p
o
n
e
n
t
s
=
""
n
g
""
>
<
/
d
i
v
>


 
*
/




v
a
r
 
N
O
D
E
_
T
Y
P
E
_
E
L
E
M
E
N
T
 
=
 
1
;


v
a
r
 
N
O
D",1
identifier,"s
t
a
l
l
a
t","S
 
a
p
p
l
i",1
fromJson,"d
,


 
 ","

 
 ",1
ast," 
 
N
O
D
E
_
T
Y
P
E
_","*


 
*
 
@
n
g
d
o
c
 ",1
isNumberNaN,"t
 
q
u","k
e
y
-",1
filter,".


v
a
r
 ","e
r
c
a
s
e",1
consume,"e
d
 
b
y
 
d
e
f
a
u","o
f
 
t
h
e
 
s
e
r
v
i
c
e
s",1
isWhitespace,"J
Q
u
e
r","c
r
e
a
t
e
M
a
p
,

",1
(anonymous),r,"p
l
i",1
(anonymous),r,"p
l
i",1
(anonymous),r,"p
l
i",1
noUnsafeEval,"r
i
c
t
'","

/
*
 
e
x
p
o
r",1
this.equality,"M
E
N
T","o
d
u
l
e",1
(anonymous),r,"p
l
i",1
ASTInterpreter," 
f
u
n","m
o
d
u",1
isNull,"t
y
'","?
 
s",1
toKeyValue,"u
a
l
U
p
p
e
r
c
a
s
e
,


 ","d
,


 
 
r
e
v
e
r
s
e
P
a
r
a
m
s
,",1
isFormData,"a
c
i","s
l
i",1
extend,"o
b
j","s
l
i",1
Number," 
 
h","T
Y
P",1
this.multiplicative,"/
/
/
/","l
t
 
w
h",1
isConstant,"o
f
 ","E
_
T",1
self.recurse,"C
a
s
e","`
v
a
l",1
ternary,"O
C
U
M
E
N
T
,


 
 
N
O","t
i
o
n


 
*
 
@
d
e
s
c
r
i
p
t
i",1
inputs,"s
;


 
 
/","i
n
g
.
f
r",1
angular.resumeBootstrap," 
i
s
B
l
o","e
n
t
,


 ",1
isScope,"t
 
c"," 
0
*",1
(anonymous),r,"p
l
i",1
toJson," 
 
a
n
g
u
l","P
E
R
T
Y
,

",1
getNgAttribute,"a
c
h
S
o
r
t
e
d
,","I
n
t
,


 
 
i
n
h
e
r",1
isBlob,":
 
0","t
 
n",1
(anonymous),r,"p
l
i",1
assertNotHasOwnProperty,"u
a
l
s
,","

 
 
c
o
n
v
e
r",1
lex,"b
o
o
t
s
t
r
a
p
,


 
 
g
e
t
T
e
s
t
a
b
i
l
i
t
y
,


 
 
s
n
a
k","n
P
r
o
p
e
r
t
y
,


 
 
g
e
t
t
e
r
,


 
 
g
e
t
B
l
o
c
k
N
o
d
e
s
,


 
 
h
a",1
lazyRecurse,"c
t
.
p
r
o","



/
*
*


 
*
 
@
n
g
d",1
